DDC,Title,description
348,"United States Code Service Lawyers Edition, Cumulative Later Case and Statutory Service January 2007","This work provides comprehensive, annotated coverage of the entire US Code, the US Constitution, the Federal Rules of Civil, Criminal, Bankruptcy and Appellate Procedure, and the Federal Rules of Evidence, as well as the procedural rules of major administrative agencies, major treaties and selected"
348,"The laws of Virginia; being a supplement to Hening's The statutes at large, 1700-1750",None
348,"LexisNexis Guide Series: Legislation and Statutory Interpretation, 3rd Edition","This book is an invaluable resource for anyone studying or teaching legislation and statutory interpretation in Australia. It provides clear and informative discussion on: the relevance of legislation and statutory interpretation; legislation as a primary source of law ; the format of legislation; the legislative process ; the courts' approach to interpretation (including interpretation in context, the purposive approach, extrinsic evidence, common law presumptions and the effect of interpretation) ; answering problem questions; how to research legislation; The fourth edition of this popular book has been completely revised to include: summaries of recent cases; new and updated legislative examples; increased coverage of the Australian courts' approach to statutory interpretation; greater focus on the importance of statutory interpretation in teaching ; new legislative examples; guidance on researching legislation and applying the principles of statutory interpretation online chapter summaries; expanded cross-references to Pearce and Geddes, Statutory Interpretation in Australia, 8th edition, 2014 for further reading; improved navigability and chapter design."
348,United States code annotated,None
348,Ancient laws of Ireland,A rare & valuable contribution to the Law of the English speaking world. A reflection of the best in social values & sense of community inherent in an earlier & tribal culture. A necessary building block of a serious inquiry into Ancient Celtic or English speaking law & culture.
348,Los autos acordados de la real audiencia de las Islas Filipinas de 1598 y 1599,"Para regular problemas concretos de su funcionamiento, la segunda Audiencia de Filipinas, que empezo a sesionar en el mes de junio de 1598, aprobo una gran variedad de disposiciones referentes a materias muy diversas: pleitos, ca rcel, delincuentes, residencias, Real Hacienda, tributos de encomiendas, abastecimiento, poblacio n indi gena y china, etc. Especial mencio n merece la consideracio n de las costumbres indi genas como fuente juri dica alegable en pleitos entre naturales. La mayori a de las disposiciones emanan del Real Acuerdo, o rgano colegiado formado por la reunio n conjunta del presidente y oidores de la Audiencia y cuyas decisiones eran conocidas como ""autos acordados"", los cuales eran obligatorios en todo el territorio jurisdiccional del tribunal manilense. De su lectura cabe considerar que, salvo los autos concernientes a la poblacio n china de las Islas Filipinas, los conocidos como sangleyes, el resto denota que el tribunal superior filipino era, funcionaba y actuaba como una Audiencia indiana ma s."
348,S&aelig;ttargjerden i Tunsberg og kirkens jurisdiksjon,None
348,Oslo lagtingsprotokoll nr. II-VII 1608-1616 ; Oppland lagtingsprotokoll nr. I 1611-1613,None
348,Tingbok for Bragernes 1685,None
348,Year Books of the Reign of King Edward the Third (Cambridge Library Collection - Rolls) (Volume 4),"The records of the medieval English courts were compiled into manuscript 'year books', organised by regnal year of the monarch, and further subdivided into the four law terms. The year books of the reign of Edward III (1312-77), beginning at the eleventh year (1337) and continuing to the twentieth (1346), were to have been edited for the Rolls Series by Alfred Horwood (1821-81), who had previously edited the year books of Edward I, but he died while the first volume was in proof. The work was taken over by L. O. Pike (1835-1915), the set of fifteen books being published between 1883 and 1911. (Horwood chose his start date because the year books of Edward II and the first part of the reign of Edward III already existed in modern editions.) This volume contains reports from Easter Term, 14 Edward III, to Trinity Term, 14 Edward III."
348,Junta General del Principado de Asturias : actas hist&oacute;ricas,None
348,Annual volume of the laws of the Federal Republic of Nigeria : containing decrees and subsidiary legislation,None
348,"The public records of the colony of Connecticut [1636-1776]. Transcribed and published, in accordance with a resolution of the General Assembly.",None
348,"Laws of the government of New-Castle, Kent, and Sussex upon Delaware",None
348,Ón bhonn aníos : straitéisturasóireachta don Ghaeltacht : tuarascáil do Mheitheal Forbartha na Gaeltachta Teo.,None
348,Constituci&oacute;n Pol&iacute;tica de la Rep&uacute;blica de Panam&aacute; (Politica y Derecho) (Spanish Edition),None
348,"Faith, medicine, and science : a festschrift in honor of Dr. David B. Larson","A perfect introduction to the connection between religious faith and physical and mental health! Faith, Medicine, and Science: A Festschrift in Honor of Dr. David B. Larson is a comprehensive collection of groundbreaking work from one of the principal figures in the establishment, expansion, and acceptance of scientific research at the interface of religion, spirituality, and health. Dr. Jeff Levin and Dr. Harold G. Koenig honor their late colleague with a retrospective of his writings on the impact of religious faith and identity on physical and mental health and on a variety of social issues, including criminal behavior, substance abuse, mental illness, juvenile delinquency, reproductive decisions, marital satisfaction, family functioning, and the quality of life. The book also features a concise history of the religion and health field, a biography of Dr. Larson, and tributes, essays, and remembrances from the leading figures in the field. Faith, Medicine, and Science honors Dr. Larson's role in raising awareness of the health effects of religious faith and his vision and efforts in establishing coursework on religion and spirituality within undergraduate and graduate medical education programs. His body of theoretical and empirical writings serves as a permanent record of the powerful role played by religion and spirituality, and his work stands as a lasting contribution to science, medicine, and society. These articles combine with the book's supplemental features to provide social and behavioral scientists, medical researchers, and clinicians with an essential resource for clinical research and education. Topics examined in Faith, Medicine, and Science include: the religious life of alcoholics religion, spirituality, and mortality the impact of religion on men's blood pressure the systematic analysis of research on religious variables a systematic review of nursing home research religious affiliations in mental health research samples as compared with national samples the associations between dimensions of religious commitment and mental health and much more! Faith, Medicine, and Science: A Festschrift in Honor of Dr. David B. Larson documents the work of one of the most important writers on the interface of the human spirit and the healing arts. His death in 2002 at the age of 54 remains a profound loss, but through this book, his pioneering research will continue to serve as a thorough and accessible introduction to the religion and health field."
348,Codigo Civil,None
348,VADE MECUM COMPACTO,None
348,"Le droit à un environnement humain;: Proposition pour un protocole additionnel à la Convention européenne des Droits de l'Homme. The right to a ... Umwelt, (Beiträge zur Umweltgestaltung)",None
348,The Commonwealth law reports : cases determined in the High Court of Australia,None
348,Lecciones de derecho procesal canónico parte general,Instrumento básico de estudioy consulta.
348,Commonwealth law bulletin,None
348,The Law reports. Appeal cases,None
348,The consolidated statutes of New Brunswick. Commissioners for revising and consolidating the public statutes of New Brunswick: Charles N. Skinner ... Frederic E. Barker ... Edward L. Wetmore ... Secretary of commission: George W. Burbidge,None
348,"The Revised Codes of the Territory of Dakota, A. D. 1877: Comprising the Codes and General Statutes Passed at the Twelfth Session of the Legislative ... Is Prefixed the Organic Law and the Cons","Excerpt from The Revised Codes of the Territory of Dakota, A. D. 1877: Comprising the Codes and General Statutes Passed at the Twelfth Session of the Legislative Assembly, and All Other General Laws Remaining in Force, to Which Is Prefixed the Organic Law and the Constitution of the United StatesThe Probate Code has received special care, and embraces the latest and best results of legislation and judicial interpretation.About the PublisherForgotten Books publishes hundreds of thousands of rare and classic books. Find more at www.forgottenbooks.comThis book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works."
348,Opinions of attorneys-general of the Commonwealth of Australia: With opinions of solicitors-general and the Attorney General&#039;s Department,None
348,The Public General Acts and General Synod Measures 2000,"Containing all Public General Acts (PGAs) and Synod Measures published in 2000, this title lists the PGAs alphabetically and numerically and contains tables of Derivatives and Destinations and the effects on legislation."
348,"Höhere Mathematik für Ingenieure, 5 Bde., Bd.4, Vektoranalysis und Funktionentheorie","Der vierte Band der Hoheren Mathematik fUr Ingenieure besteht aus zwei Teilen, der ""Vektoranalysis"" und der ""Funktionentheorie"". Beide Gebiete zeichnen sich durch vieInHtige Anwendbarkeit und faszinierende Schonheit aus. Die Adressaten sind - wie bei den anderen Banden - hauptsachlich die Studenten der Ingenieurwissenschaften, aber dartiber hinaus Studierende der Angewandten Mathematik, insbesondere der Technomathematik, sowie der Physik, der physi­ kalischen Chemie und der Informatik. Auch der reine Mathematiker wird man­ ches Lesenswerte in diesem Buch finden. Zum Lemen, begleitend zur Vorlesung oder zum Selbststudium, wie zum Vertie­ fen, Nachschlagen und Wiederholen sind die Bande von Nutzen. Bei der Ex­ amensvorbereitung, wie auch in der spateren Berufspraxis findet der Leser Hilfe in dieser ""Wissensbank"". Auch der vorliegende Band ist relativ unabhangig von den tibrigen Banden gestal­ tet. Das notige Vorwissen steht selbstverstandlich in den vorangehenden Banden, aus denen es der Leser entnehmen kann, doch handelt es sich dabei mehr urn allgemeine Kenntnisse der Analysis und Linearen Algebra, die man sich auch an­ ders erworben haben kann. Auch muG man die vorangehenden Bande nicht Wort fUr Wort durchstudiert haben, urn diesen verstehen zu konnen. Benotigte Inhalte aus den Banden I bis III werden gezielt zitiert, ja, oft sogar kurz wiederholt, so daB sich umstandliches Nachschlagen ertibrigt."
348,Die Kohärenz des auswärtigen Handelns der Europäischen Union,"English summary In what way does the Treaty of Lisbon promote coherence in the foreign policy of the EU? S. Dennis Engbrink examines the - structurally inconsistent - legal system underlying EU foreign policy and the legal norms of the Treaty of Lisbon, which are essential for the consistency of EU foreign policy and the EU's independent position in international relations. Analyzing the new legal framework of EU foreign policy, the author focuses particularly on political practice; something he was able to observe during a six-month period spent researching at the EU Council and the European Foreign Service. This study addresses the institutions and structure of responsibilities within the EU, the demand for coherence and cooperation as outlined in EU Treaties, the EU's external representation and, finally, the different legal effects with respect to foreign policy. German description: Was bringt der Vertrag von Lissabon fur die Koharenz des auswartigen Handelns der EU? S. Dennis Engbrink untersucht die strukturell gespaltene Rechtsordnung der EU-Aussenpolitik sowie die Rechtsnormen des Vertrags von Lissabon, die fur die Koharenz des auswartigen Handelns und das eigenstandige Auftreten der EU in den internationalen Beziehungen von wesentlicher Bedeutung sind. Bei der Analyse des neuen Rechtsrahmens der EU-Aussenpolitik berucksichtigt der Verfasser insbesondere auch die politische Praxis, von der er sich im Rahmen eines halbjahrigen Forschungsaufenthaltes beim Rat der EU und beim Europaischen Auswartigen Dienst ein Bild machen konnte. Die Arbeit widmet sich den Institutionen und der Kompetenzordnung der EU, den in den EU-Vertragen enthaltenen Koharenz- und Kooperationsgeboten, der Aussenvertretung der EU und schliesslich den unterschiedlichen Rechtswirkungen im Bereich des auswartigen Handelns."
348,Law and legal issues in the United States : analyses and developments. Volume 5,This series provides an overview of current analyses and developments pertaining to the law and legal issues in the United States. Topics covered in this volume include Congressional redistricting; an overview of 18 U.S.C. 2; federal criminal law; constitutional analysis of suspicionless drug testing requirements for the receipt of governmental benefits; telemarketing regulation; federal aid for reconstruction of houses of worship; tort suits against federal contractors; legal protections for subcontractors on federal prime contracts; and validity and construction of the Federal Chemical Weapons statute.
348,Temas de direito positivo,None
348,Code des baux,None
348,Mental illness affecting matrimonial consent,None
348,Los actos administrativos,None
348,American Law Yearbook 2008 : an annual source published by Gale as a supplement to West's Encyclopedia of American Law,"Annual supplement to West's Encyclopedia of American Law that updates and expands the content with new topics, updates, biographies of prominent figures and government appointees, and other features. Each year's edition contains the full U.S. Supreme Court docket in addition to the non-Supreme Court cases."
348,The Rule of Saint Albert,None
348,"Rédiger un texte normatif: loi, décret, arrêté, circulaire...",None
348,Jurisprudencia dominicana 1967-1972. Tomo I,None
348,Statutory Interpretation Stories (Law Stories),None
348,Halsbury's Laws of England,"'Halsbury's Laws of England' is a definitive encyclopedic treatise of the laws of England. It includes restatements of the common law with remarks to the relevant judicial authority and the statutory law which has in many cases codified, modified or supplemented common law."
348,Tingboka som kilde,None
348,American Law Yearbook 2009 : a guide to the year's major legal cases and development,"Annual supplement to West's Encyclopedia of American Law that updates and expands the content with new topics, updates, biographies of prominent figures and government appointees, and other features. Each year's edition contains the full U.S. Supreme Court docket in addition to the non-Supreme Court cases."
348,Het Nederlands hoger onderwijsrecht een thematisch commentaar op de Wet op het hoger onderwijs en wetenschappelijk onderzoek,This title can be previewed in Google Books - http://books.google.com/books'vid=ISBN9789087281328.
348,West&#039;s Encyclopedia of American Law Volume Nine (Volume 9),None
348,American Law Yearbook 2010,"Annual supplement to West's Encyclopedia of American Law that updates and expands the content with new topics, updates, biographies of prominent figures and government appointees, and other features. Each year's edition contains the full U.S. Supreme Court docket in addition to the non-Supreme Court cases."
348,Historia de las recopilaciones de Indias,None
348,Nordisk kriminalkrönika : jubileumsutgåva 1970-1989,None
348,"Diez años de jurisprudencia dominicana, años 1947-1956. Tomo II G-V",None
348,The marriage contract and the procreation of offspring,None
348,Jurisprudencia dominicana 1960-1976. Tomo II: Filiación-violencias y vías de hecho,None
348,West&#039;s Encyclopedia of American Law Volume five,None
348,Cases determined in the Supreme Court of Washington,None
348,Constitución Dominicana.,None
348,"The role of the Cyprus Attorney General's office in prosecutions rhetoric, ideology and practice","This book is a fascinating and entirely original work about the role of the Cyprus Attorney General ?s Office in prosecutions. It is based on data gathered using an impressive blend of methods, including observation, a documentary survey and semi-structured interviews within the Office. The book focuses mainly on the workload of the Law Office and its relationship with the Police, the role it acquires during investigations and its role in the formulation and application of prosecution policies. These themes are approached from three different angles: the legal framework and the rhetoric developed over time concerning these areas, combined with the manner in which successive Attorney Generals have approached their role; the ideology that characterises the Law Officers ? position towards these particular functions, and the actual day-to-day activity (practices) observed within the Law Office. Although the central purpose of this work is to provide a profound understanding of the Cyprus system, wider conclusions can be drawn which exceed the boundaries of the particular jurisdiction and shed light on the most debatable aspects of the prosecution process in all jurisdictions."
348,Patterns of parliamentary behavior : passage of legislation across Western Europe,"This volume begins where the first DÃ¶ring book of 1995 finished by considering what effects the rules had on legislative output during the same period. It addresses four distinct yet complementary research topics: - the connection between a number of veto players and law production in West European parliamentary democracies - the impact of closed versus open rules - the effects of committee structure and organization on the degree of conflict or consensus on the procedure of passing legislation - the importance of agenda setting and agenda control for the prevention of cycling across issues and the distribution of particular benefits of shifting and transient majorities. Fundamental to this volume is the ability of the project group to fashion an original data set. As a consequence, this volume is able to ascertain the extent to which parliamentary procedures contributed to shaping policy output in this field during the 1980s."
348,Cultural Heritage Statutes,Item is a collection of laws and statutes relating to cultural heritage.
348,"Der Allgemeine Teil des Deutschen Bürgerlichen Rechts. Zweiter Band, Erste Hälfte, Die rechtserheblichen Tatsachen, insbesondere das Rechtsgeschäft","Diese Arbeit erschien als zehnter Teil des von Karl Binding herausgegebenen Werkes »Systematisches Handbuch der Deutschen Rechtswissenschaft« und ist dem allgemeinen Teil des Bürgerlichen Rechts gewidmet. Das Werk war ursprünglich auf zwei Bände ausgelegt, jedoch musste zweite Band aufgrund des großen Umfangs in zwei Halbbände zerlegt werde. Der vorliegende erste Halbband enthält die allgemeine Lehre von den rechtserheblichen Tatsachen sowie den größeren Teil der Lehre vom Rechtsgeschäft. Dazu gehören u.a. Wesen und Hauptarten des Rechtsgeschäfts, Ungültigkeit der Rechtsgeschäfte sowie Auslegung der Rechtsgeschäfte und Willensmängel."
348,E-Commerce im Bankbereich,"E-Commerce is a phenomenon that threads through the whole economy. Its rapid development and the increasing importance of the Internet have led to fundamental changes in the whole services sector. This applies in particular to financial services. The work deals with the legal aspects of this development, as well as those pertaining to legal policy."
348,Uniform laws annotated,None
349,A History of American Law,"Renowned legal historian Lawrence Friedman presents an accessible and authoritative history of American law from the colonial era to the present day. This fully revised fourth edition incorporates the latest research to bring this classic work into the twenty-first century. In addition to looking closely at timely issues like race relations, the book covers the changing configurations of commercial law, criminal law, family law, and the law of property. Friedman furthermore interrogates the vicissitudes of the legal profession and legal education. The underlying theory of this eminently readable book is that the law is the product of society. In this way, we can view the history of the legal system through a sociological prism as it has evolved over the years."
349,By the Dawn's Early Light: The Story of the Star-Spangled Banner,"An account of the writing of the ""Star-Spangled Banner,"" detailing how Key was actually behind enemy lines at the time seeking release of a captured friend from the British, who would not allow their departure until the bombardment of Baltimore was completed."
349,Citizen Cohn,"No one so famous or controversial led so many secret lives. Loathed by some, well respected by others, Roy Cohn was known as the toughest and most brilliant lawyer in America. And indeed, his power brokering, love of glamour, controversy, and notoriety made him, in the end, one of the most influential men in our society. From his role in the Rosenbergs' trial and as chief counsel to Senator Joseph McCarthy during the Senate hearings through his extraordinary friendship with J. Edgar Hoover and his vendetta against Robert Kennedy, Cohn's reputation built. But his unique practice of law and power brokering was most notorious outside of the courtroom. His unprecedented track record and his sensational and shocking behavior drew the rich and the powerful to him to solve their problems. His clients ranged from media barons to members of organized crime, to the owners and clientele of Studio 54, to glittering society names-especially if they were divorcing-and a host of the mighty in business and politics. At the same time Cohn, himself the target of numerous indictments, was haunted by professional misconduct charges and finally disbarred shortly before his death. His private life was even more startling than the public one. Roy's name was constantly in gossip columns, hobnobbing with the glitterati; then there was his lovers, his denials of his homosexuality and AIDS, and finally his death from AIDS-related cancer in 1986. Nicolas von Hoffman has created a remarkable and provocative biography. Interviewing family members, colleagues, clients, friends, and lovers, he gives us an extraordinary portrait of the man, his ideological passion, and the patterns of power and money that controlled his life. From hidden bank accounts, numerous incidents of political fixing, and surprising connections, to the clients who were bilked, the judges and politicians who made his singular practice of law possible, Citizen Cohn reveals the real Roy Cohn."
349,You and the Law,None
349,A Dictionary of Law (Oxford Paperback Reference),"Written in a clear and jargon-free style, this dictionary is useful to anyone without a legal qualification who comes into contact with the law in the United Kingdom or any Commonwealth country where the legal system is founded on English law."
349,"A Republic, If You Can Keep It","""This rich collection offers Neil Gorsuch's most salient writings and speeches from his over three decades of thinking about the law as a student, practitioner, professor, judge, and now justice. For court watchers and the general public alike, it provides essential insight into his judicial philosophy and his views on the Constitution and the role of judges in our modern republic""--"
349,"You Can Get Arrested for That: 2 Guys, 25 Dumb Laws, 1 Absurd American Crime Spree","What started out as an innocent board game inspired Rich Smith to undertake a daring crime spree across the United States - a journey to break the dumbest American laws on the statute books. In the Land of the Free, it is illegal to- - Lie down and fall asleep in a cheese factory (South Dakota) - Play a trumpet with the intention of luring someone to a store (California) - Catch a fish with a lasso (Tennessee) Rich's first problem was narrowing down the huge choice of laws to just twenty-five. The second was persuading his mate Bateman to come along, to do some of the driving - and possibly provide bail money. The third was finding someone who was willing to help him break his first law- one of San Francisco's oldest statutes, which related to oral sex. No, Bateman couldn't help with that one. Join Rich as he attempts his one-man crime wave - almost as difficult as a one-man Mexican wave."
349,America on Trial: Inside the Legal Battles That Transformed Our Nation--From the Salem Witches to the Guantanamo Detainees,"The renowned attorney and bestselling author reveals how notable trials throughout our history have helped to shape our nation. Offering insights into the human condition, these trials serve as a historical document, chronicling the struggles and passions of their time."
349,Oregon law review,None
349,"Street Law: A Course in Practical Law, Student Edition (NTC: STREET LAW)","A law textbook for high school students, designed to give them practical advice, knowledge, and skills to survive in our ""law-saturated"" society."
349,Osborn's Concise Law Dictionary,"This early work on law is both expensive and hard to find in its first edition. It contains details on the meanings of legal terms and their uses. This is a fascinating work and thoroughly recommended for law students. Many of the earliest books, particularly those dating back to the 1900s and before, are now extremely scarce. We are republishing these classic works in affordable, high quality, modern editions, using the original text and artwork."
349,The History of English Law Before the Time of Edward I,"First published in 1895, Sir Frederick Pollock and Frederic William Maitland's legal classic ""The History of English Law before the Time of Edward I ""expanded the work of Sir Edward Coke and William Blackstone by exploring the origins of key aspects of English common law and society and with them the development of individual rights as these were gradually carved out from the authority of the Crown and the Church. Although it has been more than a century since its initial publication, Pollock and Maitland's work is still considered an accessible and useful foundational reference for scholars of medieval English law. Volume one begins with an examination of Anglo-Saxon law, goes on to consider the changes in law introduced by the Normans, then moves to the twelfth-century ""Age of Glanvill,"" with the first great compilation of English laws and customs, followed by the thirteenth-century ""Age of Bracton,"" author of another major treatise on the same subject. Volume two takes up different areas of English law topic by topic, or as its authors labeled it, ""The Doctrines of English Law in the Early Middle Ages."" They consider land tenure, marriage and wardship, fealty, the ranks of men both free and unfree, aliens, Jews, excommunicates, women, and the churches and the King, before turning to the various jurisdictions of that decentralized era. ""The History of English law before the Time of Edward I ""helps readers explore the origins of English legal exceptionalism and through the English tradition the basis of the law of America, Canada, Australia, and other nations. This work is of interest to legal scholars, historians of the Middle Ages, political scientists, political philosophers, and all those interested in Anglo-Saxon law and early law and society. Sir Frederick Pollock (1845-1937) was educated at Eton before going to Trinity College, Cambridge. He was admitted to the bar in 1871 and to the Privy Council in 1911. He taught at the University of Oxford from 1883 to 1903. Pollock wrote ""The Law of Torts ""and ""The Principles of Contract"" and served as editor of the ""Law Quarterly Review ""and editor-in-chief of the ""Law Reports,"" the volumes in which decisions of the English courts were published. Later he was made a judge of the admiralty court of the Cinque Ports. Frederic William Maitland (1850-1906) was an English jurist and historian who, like Pollock, attended Eton and then Trinity College, Cambridge. Maitland began publishing legal history in 1884 and four years later he was elected to the Downing Chair of the Laws of England. He founded the Selden Society in 1886 and served as its general editor."
349,Francis Scott Key: Poet and Patriot,"A biography of the Washington lawyer and amateur verse writer who composed the words of ""The Star-Spangled Banner"" during the War of 1812."
349,Taking Sides: Clashing Views on Controversial Legal Issues,"Presents a variety of debates on legal issues dealing with the individual, the community, and the state."
349,The English Legal System,"Slapper and Kelly�s The English Legal System explains and critically assesses how our law is made and applied. Annually updated, this authoritative textbook clearly describes the legal rules of England and Wales and their collective influence as a sociocultural institution."
349,"Aboriginal law bulletin: Volume 2, number 44, June 1990",None
349,The Star-Spangled Banner (Cornerstones of Freedom Second Series),"An account of how, during the War of 1812, Francis Scott Key came to write the poem that became the national anthem."
349,Donkeys Can't Sleep in Bathtubs and Other Crazy Laws,None
349,Butterworths Concise Australian Legal Dictionary,"The new edition of this indispensible reference work includes nearly 10,000 entries in 100 subject areas. All entries have been reviewed and updated by a large team of legal experts to ensure the Dictionary remains the most relevant, accurate, authoritative and effective reference for both students and practitioners."
349,Justice Corrupted: How the Left Weaponized Our Legal System,"The left has corrupted the U.S. legal system. Wielding the law as a weapon, arrogant judges and lawless prosecutors are intimidating, silencing, and even imprisoning Americans who stand in the way of their radical agenda. Their ""enemies list"" even includes parents who dare to speak up for their children at school board meetings. In this shocking new book, Senator Ted Cruz takes readers inside the justice system, showing how the wrong hands on the levers of power can strangle liberty, crush opposition, and wreck lives. The notion of a ""Democratic"" or ""Republican"" Department of Justice is outrageous. That institution should safeguard the Constitutional rights of all Americans. Justice Corrupted will equip patriots and lovers of liberty to hold their government accountable.--"
349,101 Things I Learned in Law School,"The complexities and nuances of the law are made accessible in this engaging, illustrated guide. From the structure of the court system to the mysteries of human motivation, 101 THINGS I LEARNED® IN LAW SCHOOL reveals the intricacies of the legal world through questions big and small: What is a legal precedent? What is foreseeability? How can a hostile witness help one's case? How is legal argument different from other forms of argument? What is the difference between honesty and truthfulness? Written by an experienced attorney and law instructor, and disarmingly presented in the unique format of the 101 THINGS I LEARNED® series, 101 THINGS I LEARNED® IN LAW SCHOOL is an invaluable resource for law students, graduates, lawyers, and general readers."
349,You Can't Do That in Canada! : Crazy Laws from Coast to Coast,Text and cartoon illustrations explain more than two hundred of Canada's strange but true laws. Includes a quiz.
349,A short history of European law : the last two and a half millennia,"""Tamar Herzog offers a road map to European law across 2,500 years that reveals underlying patterns and unexpected connections. By showing what European law was, where its iterations were found, who made and implemented it, and what the results were, she ties legal norms to their historical circumstances and reveals the law's fragile malleability""--"
349,Law School for Everyone,"""Receive a fundamental education in American law from four exceptional lawyers and professors.""--Book cover page [4]."
349,The Discipline of Law,The underlying theme of this book is that the principles of law laid down by the Judges in the 19th century--however suited to social conditions of the time--are not suited to the social necessities and social opinion of the 20th century. They should be moulded and shaped to meet the needs and opinions of today. The Discipline of Law is a fascinating account of Lord Denning's personal contribution to the changing face of the law in this century.
349,The Path of the Law,"Law. Nonfiction. HTML: The Path of the Law is a short essay by Oliver Wendell Holmes, Jr., an American jurist who served on the Supreme Court of the United States from 1902 to 1932. A cornerstone of his jurisprudential philosophy was the prediction theory of law, believing the law should be defined specifically as a prediction of how the courts work. In The Path of the Law Holmes argues that a criminal isn't concerned about ethics or conceptions of natural law; they are concerned about avoiding punishment and jail. ""The law"", therefore, should be based on prediction of what will bring about punishment via the court system. ."
349,Ruth Bader Ginsburg: In Her Own Words (In Their Own Words series),"As one of only nine women in a class of 500 at Harvard Law School when she enrolled in 1956 and one of only four female Supreme Court justices in the history of the United States, Ruth Bader Ginsburg is frequently viewed as a feminist trailblazer and an icon for civil rights. Ginsburg has always been known as a prolific writer and speaker. Now, Ruth Bader Ginsburg: In Her Own Words offers a unique look into the mind of one of the world's most influential women by collecting 300 of Ginsburg's most insightful quotes. Meticulously curated from interviews, speeches, court opinions, dissents, and other sources, Ruth Bader Ginsburg: In Her Own Words creates a comprehensive picture of Ruth Bader Ginsburg, her wisdom, and her legacy."
349,West's encyclopedia of American law,"Explains legal terms and concepts in everyday language, covering a wide variety of persons, entities, and events that have shaped the U.S. legal system and influenced public perceptions of it."
349,Oran's Dictionary of the Law,"Oran's Dictionary of the Law, Fourth Edition, is the easiest to use introduction to legal terminology and concepts on the market. It contains clear definitions of the words that most paralegals, paralegal students, and persons in related fields need to know. The book gives the reader the core of each legal idea and helps them understand the American legal system as well as how to approach research tasks. The book precisely explains contracts, laws, court decisions, and lawyers. This new fourth edition includes a CD-ROM that contains all terms and definitions in the book and over a thousand new and revised definitions. It also includes an updated section on computerized legal research and overhauled sections on bankruptcy, intellectual property, litigation support, national security and other rapidly changing subject areas. Oran's Dictionary of the Law will leave the reader equipped with a precise, technical, legal vocabulary."
349,Everybody's Guide to the Law,"Law. Reference. Nonfiction. HTML: �[A] comprehensive and well-organized directory to areas of law that affect the average persons everyday life. Booklist What are your rights if the car you bought is useless? If your ex-boss refuses to let you take along your Rolodex? Who gets custody of the children after a divorce? Do you worry about laws governing your use of the Internet? What rights are accorded to the elderly, disabled, and other social minorities? How can you successfully sue in small claims court? Or write your own will? The law pervades every individual's life, yet few know just what their rights are, how to use them, and what to do when they're violated. With expert assistance from Everybody's Guide to the Law , all your legal questions and concerns will be answered in simple everyday language that demystifies the law and arms you with the right information to make the best decisions. While a host of Web sites and books claim to help you understand the law, this fully revised and updated edition of the essential home legal reference is your one-stop guide. Comprehensive, accurate, and with no hidden gimmicks or programs to sell you (unlike most online ""resources""), this superbly readable, indispensable addition to any home library provides up-to-date and easy-to-understand practical legal information most people need to know. Praised by critics and embraced by the public, Everybody's Guide to the Law remains the standard by which all other home legal guides aspire to, but have never managed to meet. ."
349,Lectures on the relation between law and public opinion in England during the nineteenth century,"This volume brings together a series of lectures A. V. Dicey first gave at Harvard Law School on the influence of public opinion in England during the nineteenth century and its impact on legislation. It is an accessible attempt by an Edwardian liberal to make sense of recent British history. In our time, it helps define what it means to be an individualist or liberal. Dicey's lectures were a reflection of the anxieties felt by turn-of-the-century Benthamite Liberals in the face of Socialist and New Liberal challenges. A. V. Dicey (1835-1922) was an English jurist, Vinerian Professor of English Law at Oxford University, and author of, among other works, ""The Law of the Constitution."" Richard VandeWetering is Associate Professor of Political Science at the University of Western Ontario."
349,Law in America: An Illustrated Celebration,"The ability to adapt to the continual changes necessitated by American freedoms has been one of the hallmarks of law and its practice in American society. Kauffman and Collier, law librarians and professors at Yale University Law School, take readers through the decisions and events that have collectively formed the American legal system. Accompanying this informative text are photographs, paintings, and cartoons that speak to the uniqueness and importance of the American justice system, and highlight its path of continual progress as new issues arise that at once require historical perspective and modern thinking."
349,Philosophical Problems in the Law,"PHILOSOPHICAL PROBLEMS IN THE LAW is the perfect introduction to the philosophy of law. This collection of articles and cases helps you consider philosophical problems associated with the law through examples, case studies, and decision scenarios. Case examples and recent decisions such as Boumediene v. Bush (rights of Guantanamo detainees) and Brown v. Entertainment Merchants Association (freedom of expression and violent video games) coupled with new readings help you see the real-world relevance of what you are learning."
349,National Survey of State Laws,"A quick, state-by-state comparison of current state laws -how they differ and how they're similar- for a range of relevant subjects from abortion to employment discrimination, child custody to interest rates."
349,Law in American History: Volume 1: From the Colonial Years Through the Civil War,"In the first of the three volumes of his projected comprehensive narrative history of the role of law in America from the colonial years through the twentieth century, G. Edward White takes up the central themes of American legal history from the earliest European settlements through the Civil War. Included in the coverage of this volume are the interactions between European and Amerindian legal systems in the years of colonial settlement; the crucial role of Anglo-American theories of sovereignty and imperial governance in facilitating the separation of the American colonies from the British"
