DDC,Title,description
427,"How to Swear: An Illustrated Guide (Dictionary for Swear Words, Funny Gift, Book About Cursing)","""This highly entertaining, crucially informative visual guide to the art of swearing employs quick-read charts, diagrams, explications and strategies to take readers' salty skills to the next level. Offering guidance, history and etymology, quips, insults, answers to lingering questions, and much more, How to Swear celebrates the rude ingenuity of using a single naughty word to express surprise, excitement, anger, joy, or disgust, limited only by the imagination""--"
427,An Atlas of English Dialects,"Do you call it April Fools' Day, April Noddy Day or April Gowkin' Day? Is the season before winter the Autumn, the Fall or the Backend? When you're out of breath, do you pant, puff, pank, tift or thock? The words we use (and the sounds we make when we use them) are more often than not a product of where we live, and An Atlas of English Dialects shows the reader where certain words, sounds and phrases originate from and why usage varies from region to region. The Atlas includes: ninety maps showing the regions in which particular words, phrases and pronunciations are used detailed commentaries explaining points of linguistic, historical and cultural interest explanations of linguistic terms, a bibliography for further reading and a full index. Based on the Survey of English Dialectsnbsp;- the most extensive record of English regional speechnbsp;- the Atlas is a fascinating and informative guide to the diversity of the English Language in England."
427,The Case of the Blue-Ribbon Horse,Someone attempts to steal Mary Kate's horse and Ashley helps her find the person.
427,Lonely Planet : Phrasebook : Australian : 1998 : language survival kit,"Providing a background on the wide range of Aussie interests, this phrasebook contains clear vocabulary lists to suit every social situations with essential English words and phrases."
427,Black Talk: Words and Phrases from the Hood to the Amen Corner,"Fully revised and updated -- the ultimate guide to black talk from all segments of the African American community.Do you want to be down with the latest hype terms from the Hip Hop world? Black Talk is the perfect source. ""Even if you think you're hip, you'd better look up kitchen, got her nose open, jump salty, and hundreds of other sayings, former or current, that testify to the linguistic originality of Black speakers,"" said Frederic G. Cassidy, chief editor of the Dictionary of American Regional English. This new edition of Black Talk includes more than 300 new words and phrases and, now more than ever, reflects the ever-changing meanings and uses of this vital and rich part of our language. In a style that is always informative and always entertaining, Geneva Smitherman takes this dictionary far beyond a list of words. Black Talk is a cultural map that charts word meanings along the highways and byways of African American life."
427,Founding Grammars: How Early America's War Over Words Shaped Today's Language,"""Who decided not to split infinitives? With whom should we take issue if in fact, we wish to boldly write what no grammarian hath writ before? In Founding Grammars, Rosemarie Ostler delves into the roots of our grammar obsession to answer these questions and many more. Standard grammar and accurate spelling are widely considered hallmarks of a good education, but their exact definitions are much more contentious -- capable of?inciting a full-blown grammar war at the splice of a comma, battles readily visible in the media and online in the comments of blogs and chat rooms. With an accessible and enthusiastic journalistic approach, Ostler considers these grammatical shibboleths, tracing current debates back to America's earliest days, an era when most families owned only two books -- the Bible and a grammar primer. Along the way, she investigates colorful historical characters on both sides of the grammar debate in her efforts to unmask the origins of contemporary speech. Linguistic founding fathers like Noah Webster, Tory expatriate Lindley Murray, and post-Civil War literary critic Richard Grant White, all play a featured role in creating the rules we've come to use, and occasionally discard, throughout the years. Founding Grammars is for curious readers who want to know where grammar rules have come from, where they've been, and where they might go next. ""--"
427,"Ascent of the A-Word: Assholism, the First Sixty Years","It first surfaced in the gripes of GIs during World War II and was captured early on by the typewriter of a young Norman Mailer. Within a generation, it had become a basic notion of our everyday moral life, replacing older reproaches like lout and heel with a single inclusive category-a staple of country outlaw songs, Neil Simon plays, and Woody Allen movies. Feminists made it their stock rebuke for male insensitivity, the est. movement used it for those who didn't ""get it,"" and Dirty Harry applied it evenhandedly to both his officious superiors and the punks he manhandled. The asshole has become a focus of collective fascination for us, just as the phony was for Holden Caulfield and the cad was for Anthony Trollope. From Donald Trump to Ann Coulter, from Mel Gibson to Anthony Weiner, from the reality TV prima donnas to the internet trolls and flamers, assholism has become the characteristic form of modern incivility, which implicitly expresses our deepest values about class, relationships, authenticity, and fairness. We have conflicting attitudes about the A-word-when a presidential candidate unwittingly uttered it on a live mic in 2000, it confirmed to some that he was a man of the people and to others that he was a bore. But considering how much the word does for us, and to us, it hasn't gotten nearly the attention it deserves-at least until now."
427,"A Guide to Seventeenth-Century Virginia Court Handwriting (The Association for the Preservation of Virginia Antiquities, Research Bulletin, No. 1)",None
427,The Green Ghost of Appleville (39 Kids on the Block),"On Baldwin Street, there are 39 kids-and one ghost?"
427,The Easter Bunny That Ate My Sister,The strange Easter Bunny someone left for Lizzie takes on a life of its own and is now trying to terrorize her.
427,Lost for Words: A Collection of Words and Phrases That Have Drifted Out of Everyday Usage,A collection of older words and phrases that are no longer a part of our everyday language.
427,Daniel Loves Fall! (Daniel Tiger's Neighborhood),"When wind knocks down the decorations for the neighborhood fall festival, Daniel and his friends try to fix the decorations in time."
427,A Man About a Dog: Euphemisms and Other Examples of Verbal Squeamishness,"'Euphemisms are unpleasant truths wearing diplomatic cologne.'(Quentin Crisp). In his latest book, Nigel Rees, one of Britain's foremost commentators on English, has collected and explained 2467 examples of verbal perfume. Fascinating, lively and endless fun, 'A Man About A Dog' is a must for anyone captivated by language and our ability to abuse it. Examples include: 'Discussing Ugandan affairs' 'Ambulance chaser' 'Hygienically challenged' Nigel Rees is one of the best-known language writers and presenters in the UK. His 'Quote...Unquote' radio programme has been running for nearly thirty years."
427,The Case of the U.S. Navy Adventure,"UFO's? Flying saucers? Aliens right here on earth? We didn't believe it, but the FOOFFOS-Friends of Our Friends from Outer Space-asked us to investigate."
427,Jack Takes the Cake,"According to Papa, young Jack has no common sense at all. Will Jack ever figure out how to get something from Granny's house to Papa without winding up in a big mess?"
427,The Dictionary of Contemporary Slang,"With definitions ranging from aardvark to 'zup?, this is a guide to the use of slang today. It deals with drugs, sport and contemporary society, as well as favourite slang topics such as sex and bodily functions.In the new edition of this highly acclaimed and bestselling book, language and culture expert Tony Thorne explores the teeming and ever-changing underworld of the English language, bringing back intriguing examples of eccentricity, irreverence and anonymous wit from the linguistic front-line. The author has carried out original research among slang users and connoisseurs and has trawled all manner of written sources. The result is a definitive and indispensable guide, containing both expressions and definitions from the English-speaking world."
427,The Dialects of England,"This text celebrates the rich variety of regional and social dialects of English in all its forms, ancient and modern."
427,A Dictionary of Hiberno-English,"Bertie Speak, D4, circling Shannon, An Bord Snip Nua, chancer, dig-out, dubes and ghost estate. A Dictionary of Hiberno-English is the leading reference authority on Hiberno-English -- the form of English commonly spoken in Ireland. The words above are a sample of over one hundred new words which have recently slipped into our daily lexicon, and which are included in this third edition of Terence Dolan's classic Dictionary of Hiberno-English. It was only at the start of the twentieth century that Hiberno-English was recognised as a fully-fledged dialect. The two tributary streams that create it and that differentiate it from Standard English are loan words, as well as grammar, from the Irish language, and also archaic English words that have fallen out of use in England but remain in common use in Ireland. T.P. Dolan's seminal dictionary has established its pre-eminent position as the leading reference authority on Hiberno-English."
427,Very Nice Ways to Say Very Bad Things: An Unusual Book of Euphemisms,"At a loss for words, hockey puck? You can always quote Shakespeare... Or delve into this entertaining compendium of insults and verbal abuse, all couched in language of the most uplifting nature. Filled with common and not-so-common zingers that will both shock you and make you laugh your @$$! off. Includes:Exactly how to address individual mounds of foul, undigested lumps of donkey entrailsThat ""F""-ing word and other intensivesMany, many ways to refer to the part that goes over the fence lastMore euphemisms, synonyms, phrases and descriptions than you knew existed for sexual activities, proclivities, untoward incidents, accidents of nature and the beast with two backsAddressing the mentally incompetent, the cerebrally challenged, the absurdly bureaucratic, the impossibly rational and other instances of ineptitude, obfuscation or obstruction and much more!."
427,Horrible Harry and the June Box,"When the origami pig that Song Lee made for her grandmother is seized by a substitute teacher, the usually well-behaved third-grader breaks a classroom rule to rescue it from the ""June box."""
427,Canadian Sayings,"Folk sayings are passed by word of mouth in a small communnity where life and work are shared. These 1,200 delightful and sometimes pungent sayings are annotated and arranged in over 130 categories, ranging from All is Well and All is No Well through Anger, Appearance, Bad Luck, Canadiana, Clumsiness, Excuses, Fatness, Liars, Machismo, Shyness, Ugliness, and Thinking, to Water, Weakness, Wealth, and Work. We think you'll so enjoy this latest Casselman collection that it will give you ""a grin as wide as the St. Lawrence.""!"
427,Speaking American: A History of English in the United States,"""When did English become American? What distinctive qualities made it American? What role have America's democratizing impulses, and its vibrantly heterogeneous speakers, played in shaping our language and separating it from the mother tongue? A wide-ranging account of American English, Richard Bailey's Speaking American investigates the history and continuing evolution of our language from the sixteenth century to the present. The book is organized in half-century segments around influential centers: Chesapeake Bay (1600-1650), Boston (1650-1700), Charleston (1700-1750), Philadelphia (1750-1800), New Orleans (1800-1850), New York (1850-1900), Chicago (1900-1950), Los Angeles (1950-2000), and Cyberspace (2000-present). Each of these places has added new words, new inflections, new ways of speaking to the elusive, boisterous, ever-changing linguistic experiment that is American English. Freed from British constraints of unity and propriety, swept up in rapid social change, restless movement, and a thirst for innovation, Americans have always been eager to invent new words, from earthy frontier expressions like ""catawampously"" (vigorously) and ""bung-nipper"" (pickpocket), to West African words introduced by slaves such as ""goober"" (peanut) and ""gumbo"" (okra), to urban slang such as ""tagging"" (spraying graffiti) and ""crew"" (gang). Throughout, Bailey focuses on how people speak and how speakers change the language. The book is filled with transcripts of arresting voices, precisely situated in time and space: two justices of the peace sitting in a pumpkin patch trying an Indian for theft; a crowd of Africans lounging on the waterfront in Philadelphia discussing the newly independent nation in their home languages; a Chicago gangster complaining that his pocket had been picked; Valley Girls chattering; Crips and Bloods negotiating their gang identities in LA; and more. Speaking American explores--and celebrates--the endless variety and remarkable inventiveness that have always been at the heart of American English.""--Provided by publisher."
427,Follow the Leader (Rainbow Fish & Friends),Rosie likes to be the leader but finds she must adjust when the other fish seem to follow Angel instead.
427,Dictionary of American Regional English: Volume III (I-O),"Dip into the Dictionary of American Regional English and enter the rich, endlessly entertaining, ever-changing world of American speech. Learn what a Minnesota grandma is making when she fixes lefse , what a counterman in a Buffalo deli means by kimmelweck or a Hawaiian baker puts into a malassada . Find out what kids on the streets of New York are doing when they play Johnny-on-the-pony or off-the-point , what Southerners do when they use their tom walkers , what the folks in Oklahoma and Texas celebrate on Juneteenth and those in some parts of Wisconsin at a kermis . Like its enormously popular predecessors, this volume captures the language of our lives, from east to west, north to south, urban to rural, childhood to old age. Here are the terms that distinguish us, one from the other, and knit us together in one vast, colorful tapestry of imperfect, perfectly enchanting speech. More than five hundred maps show where you might be if you looked in a garden and saw moccasin flowers , indian cigars , or lady peas ; if you encountered a bullfrog and cried, ""jugarum!"" ; or came upon a hover fly and exclaimed, ""newsbee!"" And here, at long last, is an explanation of what the madstone and the money cat portend. Built upon an unprecedented survey of spoken English across America and bolstered by extensive historical research, the Dictionary of American Regional English preserves a language that lives and dies as we breathe. It will amuse and inform, delight and instruct, and keep alive the speech that we have made our own, and that has made us who we are."
427,Idiom Savant: Slang As It Is Slung,The colorful and unique lingo of more than seventy American subcultures from animators to zine readers. Idiom Savant provides an intriguing insight into our language and into American culture as a whole. It is an indispensable aid to writers and as entertaining as the popular trivia books.
427,"Watch your f*cking language : how to swear effectively, explained in explicit detail and enhanced by numerous examples taken from everyday life","Let the squeamish beware! Watch Your F*cking Language takes a no-holds-barred approach to taboo words and expressions. It shows you how to use them to your advantage -- and have fun doing so. Building on the lessons learned in English as a Second F*cking Language , this book emphasizes traditional English swears as well as powerful (and hidden) expressions from other cultures and languages. Through numerous examples, it puts the real language of real people into context: FLOYD: I just heard a Dan Quayle speech. It was really f*cking confusing. RUBY: I just got back from a Mongolian cluster f*ck. It was really confusing f*cking. The name of the game is communication, and Watch Your F*cking Language shows readers how to hammer home their messages with confidence and gusto. Among its features: *Numerous examples of proper (and so-called improper) usage *An Idioms section that emphasizes the niceties of swearing *A ""Need to Know, ""Nice to Know,"" and ""Forget It"" system for identifying swear words *A Final F*cking Exam"
427,Chambers Scots Dictionary,None
427,The Last Laugh,A wordless tale in which a clever duck outwits a bullying snake.
427,"Secret in the Moonlight (Welcome Inn, #1)","A creepy couple who come to stay at the O'Brien family guest house on Blackberry Island seem to be after the same pirate's treasure that Molly, her sister, and one of Molly's seventh-grade classmates are trying to find."
427,"Maine Lingo: Boiled Owls, Billdads, & Wazzats","Maine Lingo was first compiled in 1975, when TV, radio, and other leveling media had begun to seriously erode regional speech distinctions, and this dictionary will furnish anyone interested in Maine or regional dialects with the terminologies of regular folks, from lobstermen to farmers to woodsmen. Altogether it is a fun and fascinating collection of lore, humor, and straight information that will have you able to tell your billdad from your wazzat in no time flat."
427,Brewer's Dictionary of Irish Phrase & Fable,"Brewer's Dictionary of Irish Phrase and Fable is devoted exclusively to the history, culture, mythology and language of the island of Ireland. Like its parent volume (Brewer's Dictionary of Phrase and Fable), the 'Irish Brewer' covers a huge range of different subjects, and is particularly generous in its account of legend, superstition and folklore. It is generous also in its insights into the origins and history of words and phrases, and contains a remarkable array of expressions and allusions that the user might struggle to find in an 'ordinary' dictionary or encyclopedia of Ireland. Its many A to Z entries, from Aachen to Zozimus, include Celtic gods and goddesses, bards, beasts, literary allusions, proverbial sayings, idiomatic phrases and expressions, characters from Irish literature ancient and modern, resonant place-names, and individuals and events of 'iconic' stature in Irish history. A significant number of entries relate to contemporary Irish life and culture."
427,World Englishes: A Resource Book for Students,"Routledge English Language Introductions cover core areas of language study and are one-stop resources for students. Assuming no prior knowledge, books in the series offer an accessible overview of the subject, with activities, study questions, sample analyses, commentaries, and key readings - all in the same volume. The innovative and flexible 'two-dimensional' structure is built around four sections - introduction, development, exploration, and extension - which offer self-contained stages for study. Each topic can also be read across these sections, enabling the reader to build gradually on the knowledge gained. Global Englishes, Third Edition , previously published as World Englishes , has been comprehensively revised and updated and provides an introduction to the subject that is both accessible and comprehensive. Key features of this best-selling textbook include: coverage of the major historical, linguistic, and sociopolitical developments in the English language from the start of the seventeenth century to the present day exploration of the current debates in global Englishes, relating to its uses as mother tongue in the US, UK, Antipodes, and post-colonial language in Africa, South and Southeast Asia, and lingua franca across the rest of the globe, with a new and particularly strong emphasis on China a range of texts, data and examples draw from emails, tweets and newspapers such as The New York Times , China Daily and The Straits Times readings from key scholars including Alastair Pennycook, Henry G. Widdowson and Lesley Milroy activities that engage the reader by inviting them to draw on their own experience and consider their orientation to the particular topic in hand. Global Englishes, Third Edition provides a dynamic and engaging introduction to this fascinating topic and is essential reading for all students studying global Englishes, English as a lingua franca, and the spread of English in the world today."
427,Western Words: A Dictionary of the Old West,"Western Words has 5,000 words of cowboy language as vibrant now as it was in the old American frontier. ""Within the cowman's figures of speech lie the rich field of his subtle humor and strength-unique, original, full-flavored. With his usually limited education he squeezes the juice from language, molds it to suit his needs, and is a genius at making a verb out of anything. He 'don't have to fish 'round for no decorated language to make his meanin' clear,' and has little patience with the man who 'spouts words that run eight to the pound.' Perhaps the strength and originality in his speech are due to the solitude, the nearness of the stars, the bigness of the country, and the far horizons-all of which give him a chance to think clearly and go into the depths of his own mind. Wide spaces 'don't breed chatterboxes.' On his long and lonely rides, he is not forced to listen to the scandal and idle gossip that dwarf a man's mind. Quite frequently he has no one to talk to but a horse..."" --from the author's Introduction"
427,The Australian Language,p.309-326; Discussion of Aboriginal language and impression made on English; Pidgin; Meanings of words.
427,A Concise Dictionary of English Slang,"With such a communicative world we are always learning new slang, and this book is a precious collection of those spicy, humorous, sometimes vulgar and occasionally obscure words which make the English language so rich."
427,Birthday Pony,"Grandma Aggie tries to help her granddaughter Jane and the independent pony Popcorn, who were born on the same day, become riding partners."
427,Slang and its analogues,None
427,A dictionary of the Old West,"A dictionary guide to Western terms, usages, origins and phrases common to cattleman, frontiersmen, scouts, cowboys and gamblers from 1850 to 1900."
427,"American Dialects: A Manual for Actors, Directors, and Writers","This standard text, now in paperback for the first time-- the companion volume to Foreign Dialects-- American Dialects offers representative dialects of every major section of the United States. In each case, a general description and history of the dialect is given, followed by an analysis of vowel and consonant peculiarities, of its individual lilt and rhythm, and of its grammar variations. There are also lists of the idioms and idiomatic expressions that distinguish each dialect and exercises using them. American Dialects also includes musical inflection charts and diagrams showing the placement of lips, tongue, and breath."
427,The Oxford Guide to World English,"The Oxford Guide to World English takes up where its 'mother book', the Oxford Companion to the English Language, left off. Organized by continent, there are chapters on Europe, the Americas, Africa, Asia, and Australasia, Oceania, and Antarctica. Tom McArthur covers the world's manyvarieties of English in an interconnected way and notes the ties that bind varieties and regions that are geographically far apart, as with: West African English and African American English; Scots, Ulster Scots, the Scotch-Irish migrations to Appalachia in the US, and country and western music; andaspects of Australian, New Zealand, South African, and Falklands English as southern-hemisphere varieties.The end result is a book that, while invaluable to the specialist, is accessible and appealing to the non-specialist, and covers a vast spread of 'Englishes' from Brummie, Cockney, Estuary, and RP in the UK to New York and New Orleans speech in the US and such other varieties as Indian English,Maori English, and West African Pidgin.This hugely comprehensive work provides a fascinating and novel survey of English as both a pre-eminent 'standard' world language and a family of vigorously diverse regional varieties."
427,On Cussing: Bad Words and Creative Cursing,"F uck the Fuckity Fuckin' Fucker. Readers of Katherine Dunn won't be surprised that this was her father's favorite sentence, or that, as a young girl, she heard it as a kind of profane poem, a secret song. For many of us, the language of Geek Love carries a similar staying power, born of Dunn's agile use of language and her strange, beautiful diction. And as a true exegete of the expletive, she remained undividedly devoted to obscenity?both as scholar and practitioner. In On Cussing, Dunn sketches a brief history of swear words and creates something of a field guide to their types and usages, from the common threat (""I'll squash you like a shithouse mouse"") to the portmanteau intensifier (""Fan-fucking-tastic""). But she also explores their physiology?the physical impact on the reader or listener?and makes an argument for how and when to cuss with maximum effect. Equal parts informative and hilarious, this volume will delight Dunn's legion of fans, but it's also a must-have for anyone looking to more successfully wield their expletives, be it in writing or in everyday speech."
427,Our Own Words,An entertaining and informative study of the historical evolution of American English.
427,The Mysterious Circus,"With the help of a mysterious stranger and the magical gift he brought them from India, the Halls foil a new enemy's plan to build a Henry Thoreau theme park across from their home."
427,The City in Slang: New York Life and Popular Speech,"The American urban scene, and in particular New York's, has given us a rich cultural legacy of slang words and phrases, a bonanza of popular speech. Hot dog, rush hour, butter-and-egg man, gold digger, shyster, buttinsky, smart aleck, sidewalk superintendent, yellow journalism, breadline, straphanger, tar beach, the Tenderloin, the Great White Way, to do a Brodie--these are just a few of the hundreds of popular words and phrases that were born or took on new meaning in the streets of New York. In The City in Slang, Irving Lewis Allen traces this flowering of popular expressions that accompanied the emergence of the New York metropolis from the early nineteenth century down to the present. This unique account of the cultural and social history of America's greatest city provides ineffect a lexicon of popular speech about city life. With many stories Allen shows how this vocabulary arose from city streets, often interplaying with vaudeville, radio, movies, comics, and the popular songs of Tin Pan Alley. Some terms of great pertinence to city people today have unexpectedly old pedigrees. Rush hour was coined by 1890, for instance, and rubberneck dates to the late 1890s and became popular in New York to describe the busloads of tourists who craned their necks to see the tall buildings and thesights of the Bowery and Chinatown. The Big Apple itself (since 1971 the official nickname of New York) appeared in the 1920s, though first in reference to the city's top racetracks and to Broadway bookings as pinnacles of professional endeavor. Allen also tells fascinating stories behindonce-popular slang that is no longer in use. Spielers, for example, were the little girls in tenement districts who danced ecstatically on the sidewalks to the music of the hurdy-gurdy men and, when they were old enough, frequented the dance halls of the Lower East Side. Following the trail of these words and phrases into the city's East Side, West Side, and all around the town, from Harlem to Wall Street, and into the haunts of its high and low life, The City in Slang is a fascinating look at the rich cultural heritage of language about city life."
427,Wish Upon A Unicorn,"When Arica falls through her grandmother's kitchen floor and finds herself in North Bundelag, a land with two moons, singing rivers, and plenty of magic, she knows she's in trouble. Arica hardly has time to figure out what's going on before she's captured by two nasty trolls and attacked by a swarm of ""pfifers."" Fortunately, a gentle unicorn named Wish comes to her rescue. Arica finds that she can communicate with the unicorns through mindspeak, and learns they are badly treated by the trolls. She is determined to free the abused creatures, but the trolls lead her to a miserable work camp. There she meets the evil Raden, who wants to exploit Arica'spowers. Even with the help of kind elves and the magic of the unicorns, Arica seems unable to stop Raden. Will she be able to save the unicorns and return to her own world? Readers will be enchanted by this fantasy as they follow Arica and the unicorns on her brave journey through North Bundelag. They, like Arica, will realize that the strange land is much closer to reality than they ever could have imagined."
427,"Canajan, Eh?",None
427,African American English: A Linguistic Introduction,"This authoritative introduction to African American English (AAE) is the first textbook to look at the grammar as a whole. Clearly organised, it describes patterns in the sentence structure, sound system, word formation and word use in AAE. The book uses linguistic description and data from conversation to explain that AAE is not a compilation of random deviations from mainstream English but that it is a rule-governed system. The textbook examines topics such as education, speech events in the secular and religious world, and the use of language in literature and the media to create black images. This much-needed book includes exercises to accompany each chapter and will be essential reading for students in linguistics, education, anthropology, African American studies and literature."
427,English in America: A Linguistic History,"Grammar & Language Usage. Nonfiction. HTML:Think about this: How would you address a group of two or more people? Would you say ""you"", ""you all"", ""yous"", ""you lot"", ""y'all"", ""you guys"", ""you'uns"", ""yinz"", or something else? Would that change depending on whom you were talking to or where you were? Your answers can provide revealing insights into who you are, where you grew up or live now, and your social, economic, and educational background.Welcome to the enthralling world of linguistics. If you've ever been curious about how words like awesomesauce ever came to be, let alone made it into the Oxford English Dictionary, or if you've wondered why you say ""firefly"" and someone else calls the same insect a ""lightning bug"", English in America is for you.There's an incredibly rich and colorful history behind American English. A profoundly diverse assortment of cultures has influenced our vocabulary, pronunciation, and grammar, and the language continues to grow and shift. Dialect variations are widespread and actually increasing, and the new words, accents, and sentence structures both reflect and shape changes in our culture and society. Investigating these dialects is the domain of sociolinguistics, the study of the intricate interrelation between language variation and cultural, interpersonal, and personal identity.Over 24 lectures, you'll encounter a wide range of ethnic and social groups that have shaped the course of the development of American English over the centuries: English speakers from all over the British Isles; speakers of West African languages; immigrants from Western and Eastern Europe; speakers of languages from Asia; and Spanish speakers from all over the world. In considering the contributions of these groups, you'll also gain deep insights into the perceptions - and misperceptions - about language and dialect variation. As you'll discover, American English is an umbrella term for many different EnglishES, reflecting who we have always been as a nation. ."
427,Dictionary of Early English,"Joseph T. Shipley's tome Dictionary of Early English provides an indispensible and unparalleled reference tool on the study of early English. With a preface by Mark Van Doren and an extensive headword list, this dictionary brings to light the terms, concepts, and vocabulary of ancient English. Joseph T. Shipley has written and edited several books, dictionaries, and anthologies including The Origins of English Words, Modern French Poetry, An Anthology, and Dictionary of World Literature."
427,In Praise of Profanity,"""When President Obama signed the affordable health care act in 2009, the Vice President was overheard to utter an enthusiastic ""This is a big f****** deal!"" A town in Massachusetts levies $20 fines on swearing in public. Nothing is as paradoxical as our attitude toward swearing and ""bad language"": how can we judge profanity so harshly in principle, yet use it so frequently in practice? Though profanity is more acceptable today than ever, it is still labeled as rude, or at best tolerable only under specific circumstances. Cursing, many argue, signals an absence of character, or poor parenting, and is something to avoid at all costs. Yet plenty of us are unconcerned about the dangers of profanity; bad words are commonly used in mainstream music, Academy Award-winning films, books, and newspapers. And of course, regular people use them in conversation every day. In In Praise of Profanity, Michael Adams offers a provocative, unapologetic defense of profanity, arguing that we've oversimplified profanity by labeling it as taboo. Profanity is valuable, even essential, both as a vehicle of communication and an element of style. As much as we may deplore it in some contexts, we should celebrate it in others. Adams skillfully weaves together linguistic and psychological analyses of why we swear-for emotional release, as a way to promote group solidarity, or to create intimate relationships -- with colorful examples of profanity in literature, TV, film, and music, such as The Sopranos, James Kelman's How Late It Was, How Late, or the songs of Nellie McKay. This breezy, jargon-free book will challenge readers to reconsider the way they think about swearing""--"
427,The Penguin Book of Australian Slang: A Dinkum Guide to Oz English,"The Penguin Book of Australian Slang scales the heights - and plumbs the depths - of the Australian language. For twenty years Lenie Johansen has been tuning in to and recording what Australians really say on the streets, in the pubs and to their family and mates. In this remarkable collection of classic and current colloquialisms she displays for readers all the inventiveness with words and the love of colourful expressions that have made Oz English unique."
427,The Land Without Unicorns,"The Fairy Queen has given Arica a task of great importance. She must travel to South Bundelag, where the greedy humans live, in search of a valuable treasure: The Book of Fairies. It's a book that contains precious spells, the fairy laws -- even the names of all the living fairies. It's up to Arica to bring the book back safely. It doesn't help that her clumsy cousin, Connor, has followed her to Bundelag and the Fairy Queen has allowed him to stay. Or that Arica's horse is really Shadow in disguise. Shadow claims to be repentant. But can Arica really trust him, or will Shadow betray them all? Another exciting installment in The Unicorn series."
427,Jigsaw Pony,"Twins Kiera and Fran have never agreed on anything but when their dream comes true and their father surprises them with a pony, they must learn to work together to care for their new pet."
427,The Book of Feckin' Irish Slang that's great craic for cute hoors and bowsies (The Feckin' Collection),"New edition of this bestselling and laugh out loud humour title. The almost incomprehensible wit and wonder of Irish slang words. Can you tell your bowsies from your gougers from your gurriers? No? Well, it's time to stop acting the maggot and find out, courtesy of this invaluable reference book that's been donkey's years in the making, (only coddin'). It's absolutely jammers with nouns, verbs and sayings that didn't quite make the Oxford Dictionary, including a few manky ones that are guaranteed to leave some oul' wans and Holy Joes completely morto.On the other hand, slappers and sleeveens will be dying for a gawk. So, feck it, you just know this is one book any self-respecting cute hoor just can't do without ..."
427,Slang: A Very Short Introduction (Very Short Introductions),"Slang is used widely and often, typically associated with the writers of noir fiction, teenagers, and rappers, but also found in the works of Shakespeare and Dickens. It has been recorded since at least 1500 AD, and today's vocabulary, taken from every major English-speaking country, runs to over 125,000 slang words and phrases. Jonathon Green's wide-ranging tour of this fascinating sub-set of the English language considers the meaning and origins of the word 'slang' itself, the ideas that a make a word 'slang', the long-running themes that run through slang, and the history of its many dictionaries."
427,McGraw-Hill's Conversational American English: The Illustrated Guide to Everyday Expressions of American English (McGraw-Hill ESL References),"Foreign Language Study. Nonfiction. HTML: Learn more than 3,000 English expressions and speak and understand the language easily As a new speaker of English, you may hear some expressions in your daily conversations that you do not understand—yet. McGraw-Hill's Conversational American English will help you learn these expressions, so not only do you know what a person is saying to you, but that you can use the expression yourself! More than 3,000 expressions are organized by theme, so you can find what you are looking for quickly. And each topic is illustrated to further help you understand context. The book features: Common expressions are batched into 350 themes, ranging from general greetings and asking how someone is, to the more specific needs, like showing disbelief, asking someone's intentions, and expressions for a forgotten word or name A comprehensive thematic glossary provides an additional means for the learner to locate expressions by key words and concepts Topics include: Basic Social Encounters, Greetings, Small Talk, Introductions, Ending a Conversation, Good-Byes, Agreeing, Disagreeing Conversational Encounters, Focusing Attention, Launching the Conversation, Making Friends, Complex Matters, Disputes, Discussion and Resolution, Polite Encounters, Prefaces, Communication Barriers ."
427,Accents of English 1: An Introduction,"Accents of English is about the way English is pronounced by different people in different places. Volume 1 provides a synthesizing introduction, which shows how accents vary not only geographically, but also with social class, formality, sex and age; and in volumes 2 and 3 the author examines in greater depth the various accents used by people who speak English as their mother tongue: the accents of the regions of England, Wales, Scotland and Ireland (volume 2), and of the USA, Canada, the West Indies, Australia, New Zealand, South Africa, India, Black Africa and the Far East ( volume 3). Each volume can be read independently, and together they form a major scholarly survey, of considerable originality, which not only includes descriptions of hitherto neglected accents, but also examines the implications for phonological theory. Readers will find the answers to many questions: Who makes 'good' rhyme with 'mood'? Which accents have no voiced sibilants? How is a Canadian accent different from an American one, a New Zealand one from an Australian one, a Jamaican one from a Barbadian one? What are the historical reasons for British-American pronunciation differences? What sound changes are currently in progress in New York, in London, in Edinburgh? Dr Wells his written principally for students of linguistics, phonetics and English language, but the motivated general reader will also find the study both fascinating and rewarding."
427,Sofia's Puppy Love (American Girl: Forever Friends #4) (4),"When a litter of puppies is born at the animal shelter, Sofia's mom says they may adopt one if Sofia proves she can take care of it, but she soon learns that puppy care is more difficult than she imagined."
427,Boontling: An American Lingo; With a Dictionary of Boontling,None
427,Apple-y Ever After,Snow White and her friends must find a way to break the magic spell which caused her father to loose his memory.
427,Party Drama!,"Today at school, Sophia, Javier, and I were working on our extra-awesome outfits for the costume party. We had the best idea ever and were going to win the contest! But now Sophia's costume is missing. Where could it be? Did someone take it on purpose? Emma and her friends weren't ready for so much party drama, but if they work together to figure out what happened, they just might save the day!"
427,The Underground Dictionary,None
